record_id,path_id,hierarchy_path,review_required,review_reason,status,error
77623,V3_076,Product > Sensory quality > Sensory properties,FALSE,,completed,NA
77623,V3_077,Product > Processing and preservation > Primary processing,FALSE,,completed,NA
77623,V3_079,"Product > Processing and preservation > Storage, packaging and shelf life",FALSE,,completed,NA
77623,V3_080,Product > Food safety > Microbial food safety,FALSE,,completed,NA
77623,V3_081,Product > Food safety > Chemical food safety,FALSE,,completed,NA
77623,V3_082,Product > Human nutrition and health > Nutritional benefits and risks,FALSE,,completed,NA
77623,V3_085,"Product > Consumers and consumption > Preferences, choice and willingness to pay",FALSE,,completed,NA
77623,V3_086,"Product > Consumers and consumption > Perceptions, knowledge and trust",FALSE,,completed,NA
83511,V3_019,Environment > Environmental management > Monitoring and assessment,FALSE,,completed,NA
83511,V3_021,Industry and governance > Sector development > History and regional development,FALSE,,completed,NA
83511,V3_022,Industry and governance > Sector development > Innovation and technological transition,FALSE,,completed,NA
83511,V3_032,Industry and governance > Governance and policy > Policy and regulation,FALSE,,completed,NA
83511,V3_034,Industry and governance > Governance and policy > Certification and standards,FALSE,,completed,NA
83518,V3_036,Inputs and resources > Feed-resource supply > Marine feed resources,FALSE,,completed,NA
83518,V3_037,Inputs and resources > Feed-resource supply > Crop-based feed resources,FALSE,,completed,NA
83518,V3_072,Product > Composition and nutritional value > Nutritional composition,FALSE,,completed,NA
83518,V3_082,Product > Human nutrition and health > Nutritional benefits and risks,FALSE,,completed,NA
83518,V3_084,Product > Consumers and consumption > Consumption patterns,FALSE,,completed,NA
83518,V3_095,Production > Feed and nutrition > Conventional feed ingredients,FALSE,,completed,NA
83518,V3_096,Production > Feed and nutrition > Alternative feed ingredients,FALSE,,completed,NA
83518,V3_098,Production > Feed and nutrition > Nutrient requirements and feed formulation,FALSE,,completed,NA
84491,V3_099,Production > Feed and nutrition > Feeding strategies and appetite,TRUE,"Abstract text missing; title suggests lipostatic (lipid metabolism/appetite) regulation but scope and measured outcomes are ambiguous. Full abstract/full text needed to confirm and identify any additional applicable categories (e.g. growth, feed formulation, digestibility).",completed,NA
84491,V3_113,"Production > Fish performance and biology > Physiology, metabolism and biological responses",TRUE,"Abstract text missing; title suggests lipostatic (lipid metabolism/appetite) regulation but scope and measured outcomes are ambiguous. Full abstract/full text needed to confirm and identify any additional applicable categories (e.g. growth, feed formulation, digestibility).",completed,NA
77864,V3_080,Product > Food safety > Microbial food safety,FALSE,,completed,NA
77864,V3_081,Product > Food safety > Chemical food safety,FALSE,,completed,NA
77864,V3_086,"Product > Consumers and consumption > Perceptions, knowledge and trust",FALSE,,completed,NA
83564,NA,NA,TRUE,Only title provided and no abstract or substantive content; cannot determine applicable hierarchy paths from title alone.,completed,NA
78104,V3_089,Production > Breeding and reproduction > Selective breeding and genetic improvement,FALSE,,completed,NA
78140,V3_014,Environment > Wild populations and ecosystems > Parasite and pathogen transmission,FALSE,,completed,NA
78140,V3_050,Methods > Methodological research > Experimental design methods,FALSE,,completed,NA
78140,V3_110,Production > Production systems and technology > Integrated multi-trophic aquaculture,FALSE,,completed,NA
78140,V3_121,Production > Fish health > Other diseases - Epidemiology,FALSE,,completed,NA
83608,V3_011,Environment > Escapes > Escape occurrence and causes,FALSE,,completed,NA
83608,V3_013,Environment > Escapes > Post-escape ecology and impacts,FALSE,,completed,NA
78201,NA,NA,TRUE,"Insufficient information—only the title ('Salmon farming') provided with no abstract or substantive details, so no specific three-level path can be confidently assigned.",completed,NA
83615,V3_021,Industry and governance > Sector development > History and regional development,TRUE,"Only the title was provided (no abstract). The title suggests a focus on regional/sector change in British Columbia’s salmon farming industry; classification is tentative and should be confirmed with the full abstract (other categories such as policy, governance, or industry structure may also apply).",completed,NA
78251,NA,NA,FALSE,Study concerns reproductive mode and larval development of Capitella capitata (a polychaete); not about farmed salmon or rainbow trout and none of the provided salmon/trout-related paths apply.,completed,NA
78308,V3_066,"People and society > Culture and knowledge > Culture, identity and traditions",TRUE,"Only a title/no abstract text provided. Likely discusses narratives, culture and public discourse about farmed and wild salmon, but other applicable categories (e.g. history, Indigenous knowledge, environmental impacts) are uncertain without full content.",completed,NA
78308,V3_068,People and society > Culture and knowledge > Public discourse and representation,TRUE,"Only a title/no abstract text provided. Likely discusses narratives, culture and public discourse about farmed and wild salmon, but other applicable categories (e.g. history, Indigenous knowledge, environmental impacts) are uncertain without full content.",completed,NA
83636,V3_008,Environment > Physical environment > Hydrodynamics and water flow,TRUE,"Only title provided (no abstract). Assignments inferred from feasibility/site-construction focus (hydrographic area, water supply, land-based systems, licensing, regional development, infrastructure) — please confirm with full text.",completed,NA
83636,V3_021,Industry and governance > Sector development > History and regional development,TRUE,"Only title provided (no abstract). Assignments inferred from feasibility/site-construction focus (hydrographic area, water supply, land-based systems, licensing, regional development, infrastructure) — please confirm with full text.",completed,NA
83636,V3_033,Industry and governance > Governance and policy > Licensing and spatial governance,TRUE,"Only title provided (no abstract). Assignments inferred from feasibility/site-construction focus (hydrographic area, water supply, land-based systems, licensing, regional development, infrastructure) — please confirm with full text.",completed,NA
83636,V3_039,Inputs and resources > Farm inputs > Water supply,TRUE,"Only title provided (no abstract). Assignments inferred from feasibility/site-construction focus (hydrographic area, water supply, land-based systems, licensing, regional development, infrastructure) — please confirm with full text.",completed,NA
83636,V3_042,Inputs and resources > Farm inputs > Infrastructure and equipment,TRUE,"Only title provided (no abstract). Assignments inferred from feasibility/site-construction focus (hydrographic area, water supply, land-based systems, licensing, regional development, infrastructure) — please confirm with full text.",completed,NA
83636,V3_107,Production > Production systems and technology > Land-based and flow-through systems,TRUE,"Only title provided (no abstract). Assignments inferred from feasibility/site-construction focus (hydrographic area, water supply, land-based systems, licensing, regional development, infrastructure) — please confirm with full text.",completed,NA
83643,V3_002,Environment > Resource use and footprint > Marine-resource use,FALSE,,completed,NA
83643,V3_004,"Environment > Resource use and footprint > Energy, greenhouse gases and life-cycle footprint",FALSE,,completed,NA
83643,V3_036,Inputs and resources > Feed-resource supply > Marine feed resources,FALSE,,completed,NA
83643,V3_038,Inputs and resources > Feed-resource supply > Novel feed resources,FALSE,,completed,NA
83643,V3_096,Production > Feed and nutrition > Alternative feed ingredients,FALSE,,completed,NA
83675,V3_021,Industry and governance > Sector development > History and regional development,TRUE,"Only the paper title is available (no abstract content). Classification as a sector overview/history and regional development piece (Norway) is plausible, but other substantive topics may be covered in the full text; additional review recommended.",completed,NA
78575,V3_120,Production > Fish health > Other diseases - General,FALSE,,completed,NA
78575,V3_123,Production > Fish health > Other diseases - Diagnosis and detection,FALSE,,completed,NA
83702,V3_022,Industry and governance > Sector development > Innovation and technological transition,TRUE,"Only the title was available (no abstract). Assignments are plausible but tentative—human review recommended to confirm scope (e.g., whether justice/indigenous issues or other governance themes are addressed).",completed,NA
83702,V3_032,Industry and governance > Governance and policy > Policy and regulation,TRUE,"Only the title was available (no abstract). Assignments are plausible but tentative—human review recommended to confirm scope (e.g., whether justice/indigenous issues or other governance themes are addressed).",completed,NA
83702,V3_068,People and society > Culture and knowledge > Public discourse and representation,TRUE,"Only the title was available (no abstract). Assignments are plausible but tentative—human review recommended to confirm scope (e.g., whether justice/indigenous issues or other governance themes are addressed).",completed,NA
83702,V3_089,Production > Breeding and reproduction > Selective breeding and genetic improvement,TRUE,"Only the title was available (no abstract). Assignments are plausible but tentative—human review recommended to confirm scope (e.g., whether justice/indigenous issues or other governance themes are addressed).",completed,NA
72448,NA,NA,TRUE,No abstract content provided; title only ('Salmon aquaculture') is too general to assign any specific three-level topic paths.,completed,NA
72450,NA,NA,TRUE,Document contains only the title 'Erratum' and no abstract or substantive content; no applicable topic path can be identified.,completed,NA
72468,NA,NA,TRUE,No substantive content provided (title only: 'In This Issue'; abstract empty). Cannot determine any applicable topic paths.,completed,NA
72476,NA,NA,TRUE,No abstract text or substantive information provided (only the title 'Executive summary'); cannot determine applicable topics — human review needed.,completed,NA
72500,V3_023,"Industry and governance > Firms and industry structure > Companies, ownership and concentration",TRUE,"Title-only record — lacks detail on what is being supplied (e.g. equipment, feed, therapeutants) and the context; classification limited to company and supply/trade themes. Recommend reviewing full article for more specific paths (e.g. infrastructure, inputs, or markets).",completed,NA
72500,V3_029,"Industry and governance > Markets, trade and value chains > International trade",TRUE,"Title-only record — lacks detail on what is being supplied (e.g. equipment, feed, therapeutants) and the context; classification limited to company and supply/trade themes. Recommend reviewing full article for more specific paths (e.g. infrastructure, inputs, or markets).",completed,NA
72500,V3_030,"Industry and governance > Markets, trade and value chains > Value chains and supply chains",TRUE,"Title-only record — lacks detail on what is being supplied (e.g. equipment, feed, therapeutants) and the context; classification limited to company and supply/trade themes. Recommend reviewing full article for more specific paths (e.g. infrastructure, inputs, or markets).",completed,NA
72503,NA,NA,TRUE,Only the title ('Salmon Aquaculture in Crisis') was provided with no abstract or details. The title alone is too vague to substantively assign specific three-level topic paths without risking incorrect inferences; please provide the abstract or more content.,completed,NA
72513,V3_010,Environment > Physical environment > Water quality,FALSE,,completed,NA
72513,V3_108,Production > Production systems and technology > Recirculating aquaculture systems,FALSE,,completed,NA
72513,V3_113,"Production > Fish performance and biology > Physiology, metabolism and biological responses",FALSE,,completed,NA
72513,V3_124,Production > Fish health > Non-infectious disease and disorders,FALSE,,completed,NA
72513,V3_128,Production > Stress and mortality > Stress,FALSE,,completed,NA
83719,V3_112,Production > Fish performance and biology > Growth and development,FALSE,,completed,NA
83719,V3_120,Production > Fish health > Other diseases - General,FALSE,,completed,NA
78702,V3_001,Environment > General environmental issues > Multiple or general environmental impacts,TRUE,"Only the title is available ('Salmon aquaculture threatens Patagonia'); scope and specific impacts are unclear (could refer to biodiversity loss, pollution, escapes, disease, etc.). Human review recommended to confirm and/or add additional relevant categories.",completed,NA
78702,V3_016,Environment > Wild populations and ecosystems > Biodiversity and ecosystem effects,TRUE,"Only the title is available ('Salmon aquaculture threatens Patagonia'); scope and specific impacts are unclear (could refer to biodiversity loss, pollution, escapes, disease, etc.). Human review recommended to confirm and/or add additional relevant categories.",completed,NA
83768,NA,NA,TRUE,"Only the title is provided (""Coho salmon farming in Puget Sound"") with no abstract or substantive detail. Insufficient information to assign any specific three-level hierarchy paths without risking inference from isolated words or background context.",completed,NA
83779,V3_032,Industry and governance > Governance and policy > Policy and regulation,FALSE,,completed,NA
83779,V3_035,"Industry and governance > Governance and policy > Compliance, enforcement and participation",FALSE,,completed,NA
83779,V3_068,People and society > Culture and knowledge > Public discourse and representation,FALSE,,completed,NA
83781,V3_001,Environment > General environmental issues > Multiple or general environmental impacts,FALSE,,completed,NA
83781,V3_032,Industry and governance > Governance and policy > Policy and regulation,FALSE,,completed,NA
83781,V3_068,People and society > Culture and knowledge > Public discourse and representation,FALSE,,completed,NA
79036,V3_046,Methods > Methodological research > Diagnostic and laboratory methods,FALSE,,completed,NA
79036,V3_113,"Production > Fish performance and biology > Physiology, metabolism and biological responses",FALSE,,completed,NA
79073,NA,NA,TRUE,No abstract text or substantive information provided in the record; cannot assign any hierarchy paths.,completed,NA
79248,NA,NA,TRUE,Paper is a taxonomic description of a new annelid species from Western Canada and does not address farmed salmon or rainbow trout topics listed in the hierarchy; no applicable paths.,completed,NA
83852,V3_021,Industry and governance > Sector development > History and regional development,FALSE,,completed,NA
83853,V3_021,Industry and governance > Sector development > History and regional development,TRUE,"Only the title ('The B.C. Salmon Farming Industry') provided — no abstract or substantive details. Category assignment is conservative (sector history/development). Other industry, governance, market or company categories may also apply but cannot be confirmed without more text.",completed,NA
79551,V3_059,People and society > Communities and livelihoods > Conflict and social licence,FALSE,,completed,NA
83904,V3_071,Product > General product issues > Multiple or general product attributes,FALSE,,completed,NA
83904,V3_072,Product > Composition and nutritional value > Nutritional composition,FALSE,,completed,NA
83904,V3_074,Product > Fillet and carcass quality > Physical and visual quality,FALSE,,completed,NA
83904,V3_075,Product > Fillet and carcass quality > Yield and body composition,FALSE,,completed,NA
83904,V3_077,Product > Processing and preservation > Primary processing,FALSE,,completed,NA
83904,V3_078,"Product > Processing and preservation > Smoking, curing and value addition",FALSE,,completed,NA
83904,V3_079,"Product > Processing and preservation > Storage, packaging and shelf life",FALSE,,completed,NA
83904,V3_130,Production > Harvest and slaughter > Harvest and pre-slaughter management,FALSE,,completed,NA
83913,V3_072,Product > Composition and nutritional value > Nutritional composition,FALSE,,completed,NA
83913,V3_082,Product > Human nutrition and health > Nutritional benefits and risks,FALSE,,completed,NA
82410,V3_001,Environment > General environmental issues > Multiple or general environmental impacts,FALSE,,completed,NA
82410,V3_019,Environment > Environmental management > Monitoring and assessment,FALSE,,completed,NA
82410,V3_020,Environment > Environmental management > Mitigation and remediation,FALSE,,completed,NA
82410,V3_021,Industry and governance > Sector development > History and regional development,FALSE,,completed,NA
82410,V3_023,"Industry and governance > Firms and industry structure > Companies, ownership and concentration",FALSE,,completed,NA
82410,V3_024,Industry and governance > Firms and industry structure > Business strategy and investment,FALSE,,completed,NA
82410,V3_029,"Industry and governance > Markets, trade and value chains > International trade",FALSE,,completed,NA
82410,V3_030,"Industry and governance > Markets, trade and value chains > Value chains and supply chains",FALSE,,completed,NA
82410,V3_032,Industry and governance > Governance and policy > Policy and regulation,FALSE,,completed,NA
82410,V3_033,Industry and governance > Governance and policy > Licensing and spatial governance,FALSE,,completed,NA
82410,V3_035,"Industry and governance > Governance and policy > Compliance, enforcement and participation",FALSE,,completed,NA
82410,V3_053,People and society > Labour and employment > Employment and job creation,FALSE,,completed,NA
82410,V3_057,People and society > Communities and livelihoods > Local and rural development,FALSE,,completed,NA
82410,V3_059,People and society > Communities and livelihoods > Conflict and social licence,FALSE,,completed,NA
82410,V3_061,"People and society > Equity, justice and rights > Environmental justice and human rights",FALSE,,completed,NA
82410,V3_068,People and society > Culture and knowledge > Public discourse and representation,FALSE,,completed,NA
83918,V3_021,Industry and governance > Sector development > History and regional development,FALSE,,completed,NA
83924,V3_021,Industry and governance > Sector development > History and regional development,FALSE,,completed,NA
83924,V3_036,Inputs and resources > Feed-resource supply > Marine feed resources,FALSE,,completed,NA
83924,V3_037,Inputs and resources > Feed-resource supply > Crop-based feed resources,FALSE,,completed,NA
83924,V3_095,Production > Feed and nutrition > Conventional feed ingredients,FALSE,,completed,NA
83924,V3_096,Production > Feed and nutrition > Alternative feed ingredients,FALSE,,completed,NA
83924,V3_098,Production > Feed and nutrition > Nutrient requirements and feed formulation,FALSE,,completed,NA
83924,V3_099,Production > Feed and nutrition > Feeding strategies and appetite,FALSE,,completed,NA
83924,V3_101,Production > Feed and nutrition > Feed efficiency and conversion,FALSE,,completed,NA
79902,V3_046,Methods > Methodological research > Diagnostic and laboratory methods,FALSE,,completed,NA
79902,V3_121,Production > Fish health > Other diseases - Epidemiology,FALSE,,completed,NA
79902,V3_123,Production > Fish health > Other diseases - Diagnosis and detection,FALSE,,completed,NA
82368,V3_001,Environment > General environmental issues > Multiple or general environmental impacts,TRUE,"Only the title is available; scope (environmental efficiency) and links to the 2007 ISA outbreak and regulations imply historical/regulatory and environmental footprint topics but the abstract text is missing—please confirm whether the study specifically addresses LCA/GHG, resource-efficiency or broader environmental impacts.",completed,NA
82368,V3_004,"Environment > Resource use and footprint > Energy, greenhouse gases and life-cycle footprint",TRUE,"Only the title is available; scope (environmental efficiency) and links to the 2007 ISA outbreak and regulations imply historical/regulatory and environmental footprint topics but the abstract text is missing—please confirm whether the study specifically addresses LCA/GHG, resource-efficiency or broader environmental impacts.",completed,NA
82368,V3_021,Industry and governance > Sector development > History and regional development,TRUE,"Only the title is available; scope (environmental efficiency) and links to the 2007 ISA outbreak and regulations imply historical/regulatory and environmental footprint topics but the abstract text is missing—please confirm whether the study specifically addresses LCA/GHG, resource-efficiency or broader environmental impacts.",completed,NA
82368,V3_032,Industry and governance > Governance and policy > Policy and regulation,TRUE,"Only the title is available; scope (environmental efficiency) and links to the 2007 ISA outbreak and regulations imply historical/regulatory and environmental footprint topics but the abstract text is missing—please confirm whether the study specifically addresses LCA/GHG, resource-efficiency or broader environmental impacts.",completed,NA
82368,V3_045,Inputs and resources > Circularity > Resource efficiency,TRUE,"Only the title is available; scope (environmental efficiency) and links to the 2007 ISA outbreak and regulations imply historical/regulatory and environmental footprint topics but the abstract text is missing—please confirm whether the study specifically addresses LCA/GHG, resource-efficiency or broader environmental impacts.",completed,NA
84024,V3_023,"Industry and governance > Firms and industry structure > Companies, ownership and concentration",TRUE,"Only the title provided (no abstract text). Assigned paths based on explicit company name (Verlasso) and product wording ('Premium Farmed Salmon', 'Sustainable Salmon Farming'). Other substantive topics (e.g., specific environmental impacts, feed, certification) may be relevant but cannot be determined from the title alone.",completed,NA
84024,V3_071,Product > General product issues > Multiple or general product attributes,TRUE,"Only the title provided (no abstract text). Assigned paths based on explicit company name (Verlasso) and product wording ('Premium Farmed Salmon', 'Sustainable Salmon Farming'). Other substantive topics (e.g., specific environmental impacts, feed, certification) may be relevant but cannot be determined from the title alone.",completed,NA
84025,NA,NA,TRUE,No abstract or substantive content provided—only a title ('Farmed Salmon FAQ | Verlasso'). Cannot reliably assign any specific hierarchy paths from the title alone.,completed,NA
84069,V3_021,Industry and governance > Sector development > History and regional development,TRUE,"Only the article title was available. Classification based on the title (regional farming overview); full abstract/text needed to identify additional substantive topics (e.g. production systems, livelihoods, markets, policy).",completed,NA
84102,V3_019,Environment > Environmental management > Monitoring and assessment,TRUE,"Only the title ('Farmed and wild salmon in Etneelva 2018') was provided with no abstract or details. The title most plausibly indicates a monitoring/assessment of farmed and wild salmon in that river/year, but the study could also address escapes, genetic introgression, disease transfer, or ecological impacts. Human review recommended to confirm appropriate classifications.",completed,NA
84103,V3_011,Environment > Escapes > Escape occurrence and causes,FALSE,,completed,NA
80557,V3_089,Production > Breeding and reproduction > Selective breeding and genetic improvement,FALSE,,completed,NA
84118,V3_073,Product > Composition and nutritional value > Contaminants and residues,FALSE,,completed,NA
84118,V3_081,Product > Food safety > Chemical food safety,FALSE,,completed,NA
84163,NA,NA,TRUE,Only a title is provided (no abstract or substantive content). Cannot reliably assign any specific three-level topic path from the available information.,completed,NA
84165,V3_047,Methods > Methodological research > Monitoring and sampling methods,FALSE,,completed,NA
84165,V3_048,"Methods > Methodological research > Sensors, imaging and measurement methods",FALSE,,completed,NA
84165,V3_111,Production > Production systems and technology > Automation and precision aquaculture,FALSE,,completed,NA
84167,V3_001,Environment > General environmental issues > Multiple or general environmental impacts,FALSE,,completed,NA
84167,V3_016,Environment > Wild populations and ecosystems > Biodiversity and ecosystem effects,FALSE,,completed,NA
84167,V3_019,Environment > Environmental management > Monitoring and assessment,FALSE,,completed,NA
84167,V3_020,Environment > Environmental management > Mitigation and remediation,FALSE,,completed,NA
84167,V3_032,Industry and governance > Governance and policy > Policy and regulation,FALSE,,completed,NA
84167,V3_033,Industry and governance > Governance and policy > Licensing and spatial governance,FALSE,,completed,NA
84167,V3_035,"Industry and governance > Governance and policy > Compliance, enforcement and participation",FALSE,,completed,NA
84167,V3_059,People and society > Communities and livelihoods > Conflict and social licence,FALSE,,completed,NA
80842,NA,NA,TRUE,No abstract text provided (only the title 'Salmon Farming Handbook'); insufficient information to assign any substantive three-level topic paths.,completed,NA
80927,V3_032,Industry and governance > Governance and policy > Policy and regulation,TRUE,"Only the title is available (no abstract content). Classification is inferred from the title 'Debating Farmed Salmon Production' and the disciplinary framing; additional text could change applicable categories (e.g. focus on Indigenous rights, licensing, economics, or environmental impacts). Review recommended.",completed,NA
80927,V3_059,People and society > Communities and livelihoods > Conflict and social licence,TRUE,"Only the title is available (no abstract content). Classification is inferred from the title 'Debating Farmed Salmon Production' and the disciplinary framing; additional text could change applicable categories (e.g. focus on Indigenous rights, licensing, economics, or environmental impacts). Review recommended.",completed,NA
80927,V3_068,People and society > Culture and knowledge > Public discourse and representation,TRUE,"Only the title is available (no abstract content). Classification is inferred from the title 'Debating Farmed Salmon Production' and the disciplinary framing; additional text could change applicable categories (e.g. focus on Indigenous rights, licensing, economics, or environmental impacts). Review recommended.",completed,NA
84211,V3_090,Production > Breeding and reproduction > Broodstock and reproductive performance,FALSE,,completed,NA
84211,V3_091,Production > Breeding and reproduction > Maturation and sterility control,FALSE,,completed,NA
81231,V3_106,Production > Production systems and technology > Marine cage systems,TRUE,"Only the title is available. It clearly addresses cage-based cultivation (a cage production system) in a reservoir, so the closest listed match is 'Marine cage systems'. Unclear whether the study focuses on production-system design only or also on growth, stocking, husbandry or environmental impacts; additional categories may apply but are not specified in the title.",completed,NA
84259,NA,NA,TRUE,"Only a title ('Salmon Aquaculture Salmoniculture') was provided with no abstract or substantive detail. Scope and objectives are ambiguous, so no specific three-level hierarchy path can be confidently assigned.",completed,NA
84293,V3_021,Industry and governance > Sector development > History and regional development,FALSE,,completed,NA
84293,V3_051,Methods > Methodological research > Evidence-synthesis and classification methods,FALSE,,completed,NA
84293,V3_106,Production > Production systems and technology > Marine cage systems,FALSE,,completed,NA
81450,NA,NA,TRUE,Only a generic title ('Teleost Fish') provided with no abstract or substantive details—insufficient information to assign any specific three-level hierarchy paths.,completed,NA
84308,NA,NA,TRUE,Only the title was provided with no abstract or substantive details. 'Identifying emerging risks' is too general to map to specific three-level paths without further information—please supply the abstract or more context.,completed,NA
84330,V3_021,Industry and governance > Sector development > History and regional development,TRUE,"Only the title is available (no abstract). The title suggests an industry/sector overview and claims about feeding the world (food security, trade and value-chain implications), but substantive scope is uncertain without the abstract or full text.",completed,NA
84330,V3_029,"Industry and governance > Markets, trade and value chains > International trade",TRUE,"Only the title is available (no abstract). The title suggests an industry/sector overview and claims about feeding the world (food security, trade and value-chain implications), but substantive scope is uncertain without the abstract or full text.",completed,NA
84330,V3_030,"Industry and governance > Markets, trade and value chains > Value chains and supply chains",TRUE,"Only the title is available (no abstract). The title suggests an industry/sector overview and claims about feeding the world (food security, trade and value-chain implications), but substantive scope is uncertain without the abstract or full text.",completed,NA
84330,V3_063,People and society > Food security and access > Food availability and nutritional security,TRUE,"Only the title is available (no abstract). The title suggests an industry/sector overview and claims about feeding the world (food security, trade and value-chain implications), but substantive scope is uncertain without the abstract or full text.",completed,NA
81692,V3_068,People and society > Culture and knowledge > Public discourse and representation,TRUE,"Only the article title was available. The phrase ""Breeding words for technology"" suggests analysis of language/public discourse rather than a clear empirical study; classification is tentative and should be reviewed if full abstract/text indicates a different focus (e.g., selective breeding, regional development, or cultural identity).",completed,NA
84359,V3_089,Production > Breeding and reproduction > Selective breeding and genetic improvement,FALSE,,completed,NA
84515,NA,NA,TRUE,No abstract or substantive content provided—title alone ('Manual of Salmonid Farming') is insufficient to reliably assign specific three-level topic paths without speculative inference. Please supply the abstract or more detailed content.,completed,NA
84420,V3_021,Industry and governance > Sector development > History and regional development,TRUE,"Only the title is available (no abstract content). It appears to be a temporal overview of salmon and trout farming (1979–1994) and likely a historical/summary review, but scope and focus are uncertain—human review recommended to confirm classifications.",completed,NA
84420,V3_051,Methods > Methodological research > Evidence-synthesis and classification methods,TRUE,"Only the title is available (no abstract content). It appears to be a temporal overview of salmon and trout farming (1979–1994) and likely a historical/summary review, but scope and focus are uncertain—human review recommended to confirm classifications.",completed,NA
84434,NA,NA,FALSE,,completed,NA
84456,V3_090,Production > Breeding and reproduction > Broodstock and reproductive performance,FALSE,,completed,NA
84456,V3_092,"Production > Early life and transfer > Eggs, fry and parr production",FALSE,,completed,NA
014-355-569-901-059,V3_014,Environment > Wild populations and ecosystems > Parasite and pathogen transmission,FALSE,,completed,NA
014-355-569-901-059,V3_047,Methods > Methodological research > Monitoring and sampling methods,FALSE,,completed,NA
014-355-569-901-059,V3_116,Production > Fish health > Sea lice epidemiology,FALSE,,completed,NA
