record_id,path_id,hierarchy_path,review_required,review_reason,status,error
80927,V3_068,People and society > Culture and knowledge > Public discourse and representation,TRUE,"Only the title is available (no abstract content). Classification is inferred from the title 'Debating Farmed Salmon Production' and the disciplinary framing; additional text could change applicable categories (e.g. focus on Indigenous rights, licensing, economics, or environmental impacts). Review recommended.",completed,NA
81231,V3_106,Production > Production systems and technology > Marine cage systems,TRUE,"Only the title is available. It clearly addresses cage-based cultivation (a cage production system) in a reservoir, so the closest listed match is 'Marine cage systems'. Unclear whether the study focuses on production-system design only or also on growth, stocking, husbandry or environmental impacts; additional categories may apply but are not specified in the title.",completed,NA
84259,NA,NA,TRUE,"Only a title ('Salmon Aquaculture Salmoniculture') was provided with no abstract or substantive detail. Scope and objectives are ambiguous, so no specific three-level hierarchy path can be confidently assigned.",completed,NA
81450,NA,NA,TRUE,Only a generic title ('Teleost Fish') provided with no abstract or substantive details—insufficient information to assign any specific three-level hierarchy paths.,completed,NA
84308,NA,NA,TRUE,Only the title was provided with no abstract or substantive details. 'Identifying emerging risks' is too general to map to specific three-level paths without further information—please supply the abstract or more context.,completed,NA
84330,V3_021,Industry and governance > Sector development > History and regional development,TRUE,"Only the title is available (no abstract). The title suggests an industry/sector overview and claims about feeding the world (food security, trade and value-chain implications), but substantive scope is uncertain without the abstract or full text.",completed,NA
84330,V3_029,"Industry and governance > Markets, trade and value chains > International trade",TRUE,"Only the title is available (no abstract). The title suggests an industry/sector overview and claims about feeding the world (food security, trade and value-chain implications), but substantive scope is uncertain without the abstract or full text.",completed,NA
84330,V3_030,"Industry and governance > Markets, trade and value chains > Value chains and supply chains",TRUE,"Only the title is available (no abstract). The title suggests an industry/sector overview and claims about feeding the world (food security, trade and value-chain implications), but substantive scope is uncertain without the abstract or full text.",completed,NA
84330,V3_063,People and society > Food security and access > Food availability and nutritional security,TRUE,"Only the title is available (no abstract). The title suggests an industry/sector overview and claims about feeding the world (food security, trade and value-chain implications), but substantive scope is uncertain without the abstract or full text.",completed,NA
81692,V3_068,People and society > Culture and knowledge > Public discourse and representation,TRUE,"Only the article title was available. The phrase ""Breeding words for technology"" suggests analysis of language/public discourse rather than a clear empirical study; classification is tentative and should be reviewed if full abstract/text indicates a different focus (e.g., selective breeding, regional development, or cultural identity).",completed,NA
84515,NA,NA,TRUE,No abstract or substantive content provided—title alone ('Manual of Salmonid Farming') is insufficient to reliably assign specific three-level topic paths without speculative inference. Please supply the abstract or more detailed content.,completed,NA
84420,V3_021,Industry and governance > Sector development > History and regional development,TRUE,"Only the title is available (no abstract content). It appears to be a temporal overview of salmon and trout farming (1979–1994) and likely a historical/summary review, but scope and focus are uncertain—human review recommended to confirm classifications.",completed,NA
84420,V3_051,Methods > Methodological research > Evidence-synthesis and classification methods,TRUE,"Only the title is available (no abstract content). It appears to be a temporal overview of salmon and trout farming (1979–1994) and likely a historical/summary review, but scope and focus are uncertain—human review recommended to confirm classifications.",completed,NA
