lens_id,historical_decision,model_decision,category,model_reason
"033-811-323-921-83X","retain","uncertain","historical_uncertain","Atlantic salmon were reared in marine net-pen facilities, but the metadata do not establish commercial aquaculture or clarify whether this was stock-enhancement/release rather than an experimental or production setting."
"036-391-426-790-183","","uncertain","new_uncertain","Rainbow trout is explicitly identified, but the dissertation does not establish a commercial aquaculture or farming context."
"045-992-982-474-093","retain","uncertain","historical_uncertain","Eligible Atlantic salmon and rainbow trout are identified, but the metadata does not clearly establish a commercial aquaculture or farm-production context beyond fish movement and equipment routes."
"049-266-082-732-471","exclude","uncertain","historical_uncertain","The study concerns rainbow trout (Salmo gairdnerii, a historical synonym) and dietary feeding, but the supplied metadata do not clearly establish a commercial aquaculture or production context."
"055-831-986-642-002","exclude","uncertain","historical_uncertain","Rainbow trout are explicitly studied in hatchery raceways and tanks, but the metadata does not establish commercial aquaculture or exclude a solely hatchery/release context."
"055-982-304-798-017","exclude","uncertain","historical_uncertain","The record explicitly identifies eligible species and commercial fish products, but does not establish that the fish originated from aquaculture rather than wild fisheries."
"060-218-680-677-734","","uncertain","new_uncertain","Atlantic salmon is explicitly studied, but the metadata describes commercial processing without establishing that the salmon products originated from aquaculture."
"070-314-486-448-930","exclude","uncertain","historical_uncertain","The study explicitly examines Atlantic salmon freshness, but the metadata do not establish that the salmon were farmed or that the work concerns commercial aquaculture."
"078-082-805-135-984","exclude","uncertain","historical_uncertain","Atlantic salmon (Salmo salar) is explicit, but the metadata do not establish that the fish were farmed or that the study concerned commercial aquaculture."
"080-779-057-259-835","exclude","uncertain","historical_uncertain","Rainbow trout is explicitly studied, but the metadata describes commercial processing without establishing that the trout were farmed or derived from aquaculture."
"090-163-091-645-411","exclude","uncertain","historical_uncertain","The record clearly concerns eligible chum salmon and hatcheries, but it does not establish whether the hatchery production is commercial aquaculture or stock-enhancement/release activity."
"090-674-500-962-026","retain","uncertain","historical_uncertain","Atlantic salmon is explicitly studied, including cage-reared fish, but the metadata do not establish that the cage rearing was commercial aquaculture rather than experimental containment."
"104-609-786-732-52X","","uncertain","new_uncertain","Rainbow trout are explicit, but the record does not establish that the experimental fish or feeding study concerns commercial aquaculture."
"105-461-326-012-044","retain","uncertain","historical_uncertain","The study explicitly examines Atlantic salmon (Salmo salar), but the supplied metadata do not establish a commercial aquaculture or farming context."
"122-309-181-804-701","","uncertain","new_uncertain","Coho salmon is explicitly identified, but the abstract only generically mentions aquaculture and focuses on hatchery practices without clearly establishing commercial aquaculture production."
"145-252-607-495-759","exclude","uncertain","historical_uncertain","Atlantic salmon is explicitly studied, and the thesis concerns farmed fish, but the metadata do not establish that the salmon fillets or experiments derive from commercial aquaculture."
"158-869-118-584-197","retain","uncertain","historical_uncertain","Rainbow trout is explicitly identified, but the supplied metadata do not establish a commercial aquaculture or farming context."
"160-970-373-321-122","exclude","uncertain","historical_uncertain","The record explicitly mentions salmon biotechnology, but the supplied metadata do not establish commercial aquaculture or farming relevance."
"172-804-654-924-36X","","uncertain","new_uncertain","Pink salmon are explicitly bred in commercial volumes at salmon hatcheries, but the record does not clarify whether this is commercial aquaculture or hatchery production for stock enhancement/release."
"188-796-962-394-675","","uncertain","new_uncertain","The record clearly concerns salmon products and industrial seafood processing, but does not establish that the salmon are farmed or of aquaculture origin."
"191-006-358-896-694","retain","uncertain","historical_uncertain","The record concerns eligible chum salmon raised and fed at salmon fish-breeding farms, but does not establish commercial aquaculture versus hatchery production for release or stock enhancement."
"199-883-456-370-907","","uncertain","new_uncertain","Rainbow trout is explicitly studied, but the metadata do not establish a commercial aquaculture or farming context."
"016-094-691-428-04X","retain","uncertain","historical_uncertain","Atlantic salmon is explicit, but the metadata do not establish that the studied Norwegian and Iraqi populations are farmed or connected to commercial aquaculture beyond general claims about informing sustainable aquaculture."
"018-340-115-013-376","retain","uncertain","historical_uncertain","The abstract clearly concerns aquaculture production surveillance and control, but it does not explicitly identify an eligible salmon or rainbow trout species, and ISA terminology alone cannot establish the species."
"022-523-282-858-807","","uncertain","new_uncertain","Rainbow trout are explicitly studied, but the metadata does not clearly establish a commercial aquaculture or production context beyond use of a commercial diet."
"027-414-154-027-434","exclude","uncertain","historical_uncertain","Salmon is explicit, but the metadata does not clearly establish that the backbones originated from commercial farmed salmon, despite HAVBRUK2 funding."
"029-658-447-750-275","exclude","uncertain","historical_uncertain","The study explicitly involves Atlantic salmon, Chinook salmon cells, and rainbow trout assay components, but the supplied metadata do not establish a commercial aquaculture or production context."
"032-440-672-723-878","exclude","uncertain","historical_uncertain","The record explicitly identifies Atlantic salmon (Salmo salar) and commercially produced smoked product, but does not establish that the salmon originated from aquaculture rather than wild capture."
"035-071-418-098-809","exclude","uncertain","historical_uncertain","Rainbow trout is eligible, but the metadata do not clearly establish a commercial aquaculture or farm-production context."
"078-784-991-720-322","retain","uncertain","historical_uncertain","Chinook salmon are explicit, but the metadata does not clearly establish commercial aquaculture or farming context beyond vaccine testing."
"103-369-588-061-503","exclude","uncertain","historical_uncertain","The record concerns salmon products and mentions farm-raised seafood, but does not establish that the three analyzed salmon products originated from commercial aquaculture."
"131-119-481-046-235","","uncertain","new_uncertain","The record establishes aquaculture development in Nova Scotia but does not identify an eligible salmon or rainbow trout species or explicitly mention salmon farming."
"135-424-954-764-63X","exclude","uncertain","historical_uncertain","Rainbow trout is explicitly studied and vaccination is production-related, but the metadata does not establish a commercial aquaculture or farming context."
"138-166-487-127-219","exclude","uncertain","historical_uncertain","Coho salmon is explicitly identified, but aquaculture appears only as a general example of a potential application and the study itself is not clearly connected to farming or commercial production."
"145-510-307-248-229","","uncertain","new_uncertain","Rainbow trout is explicitly identified, but the title does not clearly establish a commercial aquaculture or farming context beyond referring to commercially important traits."
"151-176-426-050-617","retain","uncertain","historical_uncertain","Atlantic salmon is explicit, but the record does not establish a commercial aquaculture or farming context; seawater adaptation and commercial importance alone are insufficient."
"188-003-867-990-919","retain","uncertain","historical_uncertain","Rainbow trout is explicit, but aquaculture is mentioned only as a general application and the study does not establish that samples or testing were connected to commercial production."
"000-901-204-332-436","","uncertain","new_uncertain","Rainbow trout is explicit, but the record does not clearly establish a commercial aquaculture or production setting beyond use of a commercial diet."
"003-067-049-979-017","","uncertain","new_uncertain","The record mentions rainbow trout and salmon and references on-farm welfare assessment, but as an editorial collection it does not clearly establish that the work itself concerns commercial aquaculture."
"009-823-001-152-140","","uncertain","new_uncertain","Rainbow trout is explicitly studied, but the metadata only states rearing on a commercial fish diet and does not clearly establish commercial aquaculture or production context."
"009-996-598-777-180","exclude","uncertain","historical_uncertain","The record explicitly studies rainbow trout (Oncorhynchus mykiss) oil for food/pharmaceutical products, but does not establish that the trout or oil originated from commercial aquaculture."
"012-091-475-315-359","exclude","uncertain","historical_uncertain","Rainbow trout is explicitly included, but the survey covers mixed hatchery, private, reservation, and research transport without clearly establishing commercial aquaculture production."
"012-415-557-603-088","retain","uncertain","historical_uncertain","The study concerns eligible rainbow trout (steelhead, Oncorhynchus mykiss), lumpfish, and sea lice in cages, but the metadata does not establish commercial aquaculture beyond an experimental-scale cage study."
"017-161-379-427-943","retain","uncertain","historical_uncertain","The record concerns salmon sensory deterioration, and mentions farmed Atlantic salmon only in a cited reference, but does not establish that the studied salmon were farmed or commercially aquacultured."
"019-660-949-327-979","","uncertain","new_uncertain","Rainbow trout is explicitly identified, but the metadata does not establish that the fish or commercial dry pellets are connected to aquaculture production."
"020-971-939-102-518","exclude","uncertain","historical_uncertain","Rainbow trout is explicit, but the record does not establish a commercial aquaculture or farm-production context."
"029-735-165-575-399","retain","uncertain","historical_uncertain","Rainbow trout (Oncorhynchus mykiss) is explicitly studied, but the metadata do not establish a commercial aquaculture or farming context."
"032-896-190-750-959","exclude","uncertain","historical_uncertain","The record mentions salmon and trout hatcheries and disease treatment, but does not establish that these are commercial aquaculture operations rather than non-commercial hatchery settings."
"036-742-566-131-181","exclude","uncertain","historical_uncertain","Rainbow trout are explicit, but the record only establishes use at a national fish hatchery and does not clarify commercial aquaculture versus hatchery production for release or other purposes."
"038-480-265-509-828","retain","uncertain","historical_uncertain","The study explicitly examines Atlantic salmon and experimental SAV transmission, but the supplied metadata do not establish a commercial aquaculture or farm-production context."
"039-236-597-533-906","","uncertain","new_uncertain","The title establishes farmed salmonids and a salmon-related aquaculture context, but identifies only the generic group “salmonids,” not an eligible salmon or rainbow trout species."
"039-713-140-722-757","","uncertain","new_uncertain","The title establishes a salmon market study but does not provide sufficient evidence that it concerns farmed or commercial aquaculture salmon."
"050-993-943-271-483","retain","uncertain","historical_uncertain","Rainbow trout is explicit, but the record does not establish that the commercially hauled fish originated from aquaculture rather than another production context."
"052-419-203-833-328","exclude","uncertain","historical_uncertain","The study explicitly examines Atlantic salmon fillets and commercial smoked products, but the metadata does not establish that the salmon were farmed or aquaculture-derived."
"053-909-121-510-312","retain","uncertain","historical_uncertain","The record explicitly concerns Atlantic salmon (Salmo salar) and its pathogen, but does not establish a commercial aquaculture or farming context."
"061-114-459-929-648","retain","uncertain","historical_uncertain","Atlantic salmon (Salmo salar) is studied, but the supplied metadata explicitly identifies only the tilapia as farmed and does not establish an aquaculture context for the salmon isolate."
"066-975-310-539-269","exclude","uncertain","historical_uncertain","The study analyzes salmon seafood packages and mentions aquaculture generally, but does not establish that the salmon products are farmed or aquaculture-derived."
"070-393-133-486-091","exclude","uncertain","historical_uncertain","The record concerns eligible fall Chinook salmon and pen rearing, but does not establish commercial aquaculture or distinguish production from hatchery/release purposes."
"082-391-536-220-390","retain","uncertain","historical_uncertain","The record explicitly concerns salmon and drug-residue monitoring in export processing plants, but does not establish that the salmon are farmed or that the processing is linked to commercial aquaculture."
"086-103-939-826-828","exclude","uncertain","historical_uncertain","Chinook salmon is an eligible species and the study concerns antimicrobial treatment and residue monitoring, but the supplied metadata do not explicitly establish a commercial aquaculture or farmed-production context."
"087-462-378-992-498","","uncertain","new_uncertain","Rainbow trout is explicitly studied, but the metadata do not establish that the cell-line infection research concerns commercial aquaculture or farmed production."
"109-105-899-394-486","exclude","uncertain","historical_uncertain","The study explicitly examines Salmo salar and fish processing, but the supplied metadata do not establish that the salmon is farmed or of aquaculture origin."
"115-965-028-658-367","","uncertain","new_uncertain","The record concerns salmon smoking oil and salmon waste, but does not establish that the salmon originated from commercial aquaculture."
"133-510-899-579-869","retain","uncertain","historical_uncertain","The abstract reports a toxic algal bloom killing caged salmon, but does not establish that the salmon were in commercial aquaculture rather than experimental cages."
"158-507-905-366-828","retain","uncertain","historical_uncertain","Rainbow trout is explicitly identified and cage growth is described, but the metadata does not establish that the cages are part of commercial aquaculture rather than an experimental holding context."
"159-390-339-046-511","exclude","uncertain","historical_uncertain","Rainbow trout (Salmo gairdneri) is explicit, but the record does not clearly establish a commercial aquaculture or farm-production context beyond use of a commercial diet."
"178-173-638-093-623","retain","uncertain","historical_uncertain","Rainbow trout (Oncorhynchus mykiss) is explicitly identified, but the record provides no evidence that the fish were farmed or studied in a commercial aquaculture context."
"188-012-929-587-856","","uncertain","new_uncertain","The record concerns the Norwegian salmon industry but does not explicitly establish an aquaculture or farming context."
"195-907-209-974-496","exclude","uncertain","historical_uncertain","Rainbow trout (Oncorhynchus mykiss) is explicit, but the metadata describe a feeding experiment without clearly establishing commercial aquaculture or farm production context."
